Date,Price,Type,RMSE
2017-09-06,144.29782380448867,Actual,
2017-09-07,143.77510078396963,Actual,
2017-09-08,144.8241100098065,Actual,
2017-09-11,144.11976631926376,Actual,
2017-09-12,142.7113050229002,Actual,
2017-09-13,141.1546758493763,Actual,
2017-09-14,141.76068580072192,Actual,
2017-09-15,140.48025644822565,Actual,
2017-09-18,142.23505063021,Actual,
2017-09-19,140.1531212223263,Actual,
2017-09-20,141.84957759061632,Actual,
2017-09-21,142.06059505781894,Actual,
2017-09-22,141.96388194594854,Actual,
2017-09-25,141.4189628591396,Actual,
2017-09-26,141.8180989734917,Actual,
2017-09-27,141.78046427106682,Actual,
2017-09-28,142.88376615308334,Actual,
2017-09-29,142.9979938017454,Actual,
2017-10-02,143.14829556320726,Actual,
2017-10-03,142.78468335099342,Actual,
2017-10-04,142.72773772727234,Actual,
2017-10-05,143.0355394961644,Actual,
2017-10-06,141.32537110350776,Actual,
2017-10-09,139.97718568140206,Actual,
2017-10-10,140.72044977542478,Actual,
2017-10-11,140.89131521355273,Actual,
2017-10-12,140.70733187720003,Actual,
2017-10-13,140.72576581026544,Actual,
2017-10-16,141.0733475156271,Actual,
2017-10-17,140.53358783531775,Actual,
2017-10-18,139.75528310991544,Actual,
2017-10-19,139.95112836501312,Actual,
2017-10-20,138.97275558739807,Actual,
2017-10-23,139.38100834311254,Actual,
2017-10-24,137.6784247388747,Actual,
2017-10-25,138.70758037620035,Actual,
2017-10-26,139.1801778586134,Actual,
2017-10-27,139.43620759292727,Actual,
2017-10-30,140.41889857687278,Actual,
2017-10-31,142.08437302133535,Actual,
2017-11-01,143.0987430863535,Actual,
2017-11-02,141.25786885502185,Actual,
2017-11-03,139.97829188828615,Actual,
2017-11-06,139.35347331059046,Actual,
2017-11-07,139.3795643608013,Actual,
2017-11-08,139.89722338127044,Actual,
2017-11-09,139.17147956811695,Actual,
2017-11-10,139.35824633259404,Actual,
2017-11-13,138.60286340024072,Actual,
2017-11-14,137.99134559724877,Actual,
2017-11-15,136.58468450040056,Actual,
2017-11-16,135.66145125428963,Actual,
2017-11-17,134.3097666486733,Actual,
2017-11-20,133.33389339569598,Actual,
2017-11-21,134.3875351923038,Actual,
2017-11-22,133.43813630347188,Actual,
2017-11-23,136.07051836830925,Actual,
2017-11-24,136.56383626919015,Actual,
2017-11-27,136.74867239288503,Actual,
2017-11-28,135.8903146127038,Actual,
2017-11-29,136.5906244921128,Actual,
2017-11-30,136.01498666587503,Actual,
2017-12-01,136.1369964805204,Actual,
2017-12-04,138.6970810187892,Actual,
2017-12-05,138.60102111906454,Actual,
2017-12-06,139.75029444535022,Actual,
2017-12-07,139.04711802022433,Actual,
2017-12-08,139.01212952972736,Actual,
2017-12-11,140.78293016536287,Actual,
2017-12-12,140.1559631075751,Actual,
2017-12-13,141.96841166557203,Actual,
2017-12-14,142.6761636010275,Actual,
2017-12-15,142.11369682513325,Actual,
2017-12-18,142.74610456418876,Actual,
2017-12-19,143.71865901381548,Actual,
2017-12-20,144.3404689760327,Actual,
2017-12-21,142.77024425614223,Actual,
2017-12-22,142.04310708031736,Actual,
2017-12-25,141.79558844476585,Actual,
2017-12-26,141.7211550156658,Actual,
2017-12-27,142.34182711321648,Actual,
2017-12-28,142.51952811414975,Actual,
2017-12-29,141.18418375543965,Actual,
2018-01-01,141.5643816064456,Actual,
2018-01-02,142.17496735172944,Actual,
2018-01-03,142.73475779966046,Actual,
2018-01-04,143.8155385252151,Actual,
2018-01-05,144.649460679764,Actual,
2018-01-08,145.10864075899244,Actual,
2018-01-09,145.03847504753378,Actual,
2018-01-10,143.3775141140178,Actual,
2018-01-11,143.80713233315038,Actual,
2018-01-12,144.0148200203135,Actual,
2018-01-15,144.28639885750886,Actual,
2018-01-16,143.00965028168855,Actual,
2018-01-17,141.92859374128028,Actual,
2018-01-18,142.98174659461318,Actual,
2018-01-19,142.94219144075655,Actual,
2018-01-22,143.62369213812917,Actual,
2018-01-23,143.65201051425962,Actual,
2018-01-24,143.68176665375537,Actual,
2018-01-25,144.62005045973137,Actual,
2018-01-26,144.104005731514,Actual,
2018-01-29,144.20012650845499,Actual,
2018-01-30,143.73785121974993,Actual,
2018-01-31,143.30335499231762,Actual,
2018-02-01,142.99418286884898,Actual,
2018-02-02,143.2163166404827,Actual,
2018-02-05,142.73756801881922,Actual,
2018-02-06,143.99332414439274,Actual,
2018-02-07,143.09871684217325,Actual,
2018-02-08,142.91184519801186,Actual,
2018-02-09,142.4721141397377,Actual,
2018-02-12,143.91909202409144,Actual,
2018-02-13,144.115646800603,Actual,
2018-02-14,145.14749134007164,Actual,
2018-02-15,143.66193096703466,Actual,
2018-02-16,143.92898123290394,Actual,
2018-02-19,144.81861202852735,Actual,
2018-02-20,144.90089601780278,Actual,
2018-02-21,145.96637639286814,Actual,
2018-02-22,145.44908794276776,Actual,
2018-02-23,146.85843538295336,Actual,
2018-02-26,149.1573335065726,Actual,
2018-02-27,148.79449494613294,Actual,
2018-02-28,148.34899242473216,Actual,
2018-03-01,149.80237690184987,Actual,
2018-03-02,151.38194904758058,Actual,
2018-03-05,150.85908902042732,Actual,
2018-03-06,150.43890220333145,Actual,
2018-03-07,150.15711759447095,Actual,
2018-03-08,148.81266708343668,Actual,
2018-03-09,147.89401513695248,Actual,
2018-03-12,146.8898743702004,Actual,
2018-03-13,146.12207680509627,Actual,
2018-03-14,146.08739191770948,Actual,
2018-03-15,146.32160665024603,Actual,
2018-03-16,147.8721071430601,Actual,
2018-03-19,146.8737531023213,Actual,
2018-03-20,147.8580755007979,Actual,
2018-03-21,147.64408665657237,Actual,
2018-03-22,147.59462294691994,Actual,
2018-03-23,148.26944243908656,Actual,
2018-03-26,147.14672041752425,Actual,
2018-03-27,147.5291301637083,Actual,
2018-03-28,147.69558237192135,Actual,
2018-03-29,148.18803363592951,Actual,
2018-03-30,148.47720227983731,Actual,
2018-04-02,150.9325024197482,Actual,
2018-04-03,150.2947624354969,Actual,
2018-04-04,149.7637654804951,Actual,
2018-04-05,149.14062495407032,Actual,
2018-04-06,148.58514783491006,Actual,
2018-04-09,147.94776070760355,Actual,
2018-04-10,149.1367772387111,Actual,
2018-04-11,150.55728148670096,Actual,
2018-04-12,149.98653519295146,Actual,
2018-04-13,149.15417961984724,Actual,
2018-04-16,149.62559517623365,Actual,
2018-04-17,149.07337213195268,Actual,
2018-04-18,149.7063039497082,Actual,
2018-04-19,149.9092269705595,Actual,
2018-04-20,148.39348285556227,Actual,
2018-04-23,149.9409880568923,Actual,
2018-04-24,151.73686572998784,Actual,
2018-04-25,151.12407703950345,Actual,
2018-04-26,150.73637547956747,Actual,
2018-04-27,151.02224087029236,Actual,
2018-04-30,151.3566976602794,Actual,
2018-05-01,152.01524193295222,Actual,
2018-05-02,154.0254464717186,Actual,
2018-05-03,153.84849924422454,Actual,
2018-05-04,153.05020199968607,Actual,
2018-05-07,151.67088277167156,Actual,
2018-05-08,150.93995273172965,Actual,
2018-05-09,150.90682575885583,Actual,
2018-05-10,152.7013836223736,Actual,
2018-05-11,152.18377232333745,Actual,
2018-05-14,152.40756027497636,Actual,
2018-05-15,152.3911373789036,Actual,
2018-05-16,153.57953065235168,Actual,
2018-05-17,156.10646307822532,Actual,
2018-05-18,155.57559430530497,Actual,
2018-05-21,155.08615486278677,Actual,
2018-05-22,156.13031573985583,Actual,
2018-05-23,156.81220722948214,Actual,
2018-05-24,158.6589145552182,Actual,
2018-05-25,159.24284274054415,Actual,
2018-05-28,158.8835506497571,Actual,
2018-05-29,159.4742054804494,Actual,
2018-05-30,160.5829090610323,Actual,
2018-05-31,161.40339124222967,Actual,
2018-06-01,161.91066527333697,Actual,
2018-06-04,162.97733996292612,Actual,
2018-06-05,164.1466355533718,Actual,
2018-06-06,165.52879454440932,Actual,
2018-06-07,166.17750443199895,Actual,
2018-06-08,166.01038635168211,Actual,
2018-06-11,166.15710003811543,Actual,
2018-06-12,167.36360900462378,Actual,
2018-06-13,166.54667333363656,Actual,
2018-06-14,166.91534664250946,Actual,
2018-06-15,166.52200783018208,Actual,
2018-06-18,166.55075265311692,Actual,
2018-06-19,167.8292045157242,Actual,
2018-06-20,168.02030358374412,Actual,
2018-06-21,168.06674013190025,Actual,
2018-06-22,166.70688399092035,Actual,
2018-06-25,167.45313755694755,Actual,
2018-06-26,168.09862173808864,Actual,
2018-06-27,170.26187646139408,Actual,
2018-06-28,169.9540982264411,Actual,
2018-06-29,170.17324855410504,Actual,
2018-07-02,170.42263223781578,Actual,
2018-07-03,172.00008551757927,Actual,
2018-07-04,171.9047899851923,Actual,
2018-07-05,172.18381151096264,Actual,
2018-07-06,172.79170802067918,Actual,
2018-07-09,172.97831714383554,Actual,
2018-07-10,172.531883529285,Actual,
2018-07-11,172.72597352218332,Actual,
2018-07-12,173.7996052720431,Actual,
2018-07-13,172.77308997263205,Actual,
2018-07-16,172.9060596467789,Actual,
2018-07-17,172.20593883183975,Actual,
2018-07-18,173.4009854607646,Actual,
2018-07-19,171.8777985559808,Actual,
2018-07-20,171.3188767087092,Actual,
2018-07-23,171.69608858377376,Actual,
2018-07-24,173.26161261300808,Actual,
2018-07-25,173.1958623519351,Actual,
2018-07-26,172.6406628252419,Actual,
2018-07-27,174.5218198946825,Actual,
2018-07-30,173.07380599426625,Actual,
2018-07-31,170.87500003764617,Actual,
2018-08-01,171.3150144876995,Actual,
2018-08-02,170.8129602633469,Actual,
2018-08-03,169.79172744621616,Actual,
2018-08-06,170.50008389351552,Actual,
2018-08-07,170.74388460728673,Actual,
2018-08-08,170.17980597655,Actual,
2018-08-09,168.8995015778791,Actual,
2018-08-10,169.77195890615926,Actual,
2018-08-13,170.4221600841179,Actual,
2018-08-14,170.32298422033853,Actual,
2018-08-15,172.1696212163862,Actual,
2018-08-16,171.09953645006004,Actual,
2018-08-17,169.5740112791353,Actual,
2018-08-20,168.88210320925407,Actual,
2018-08-21,168.83651719289855,Actual,
2018-08-22,169.07985664222124,Actual,
2018-08-23,168.83862058436492,Actual,
2018-08-24,169.1906759808792,Actual,
2018-08-27,167.93913655668877,Actual,
2018-08-28,169.38290116076203,Actual,
2018-08-29,169.30074998236947,Actual,
2018-08-30,170.41804581395758,Actual,
2018-08-31,170.7607711603353,Actual,
2018-09-03,171.21752437948908,Actual,
2018-09-04,171.7872916597213,Actual,
2018-09-05,172.2350002197386,Actual,
2018-09-06,172.87772297960615,Actual,
2018-09-07,174.20687550973858,Actual,
2018-09-10,174.40339667944005,Actual,
2018-09-11,175.11240043702855,Actual,
2018-09-12,175.0226647427413,Actual,
2018-09-13,176.4627819581908,Actual,
2018-09-14,175.78638965613152,Actual,
2018-09-17,177.58733008904235,Actual,
2018-09-18,177.547172138398,Actual,
2018-09-19,176.11639703627995,Actual,
2018-09-20,176.24450145119073,Actual,
2018-09-21,175.56344979371585,Actual,
2018-09-24,176.40409334270458,Actual,
2018-09-25,175.75146936340218,Actual,
2018-09-26,175.3052859301874,Actual,
2018-09-27,173.41574519924188,Actual,
2018-09-28,172.9634388799928,Actual,
2018-10-01,170.53955955336386,Actual,
2018-10-02,168.95565672987811,Actual,
2018-10-03,169.71607138602243,Actual,
2018-10-04,170.50187154467326,Actual,
2018-10-05,170.92732910645822,Actual,
2018-10-08,169.960352963329,Actual,
2018-10-09,169.91264160718703,Actual,
2018-10-10,169.90903906809646,Actual,
2018-10-11,168.7506743789039,Actual,
2018-10-12,170.25407268067107,Actual,
2018-10-15,171.13143497124673,Actual,
2018-10-16,170.91047079741708,Actual,
2018-10-17,170.9373566364116,Actual,
2018-10-18,171.14573944435915,Actual,
2018-10-19,169.10400457593488,Actual,
2018-10-22,168.8568271934143,Actual,
2018-10-23,168.1748429454165,Actual,
2018-10-24,167.17322293552155,Actual,
2018-10-25,166.8921226426356,Actual,
2018-10-26,168.68980916948513,Actual,
2018-10-29,169.33065203075213,Actual,
2018-10-30,168.75947304096934,Actual,
2018-10-31,169.3320558223255,Actual,
2018-11-01,170.7314112589115,Actual,
2018-11-02,171.65604494182426,Actual,
2018-11-05,171.71567531174443,Actual,
2018-11-06,171.06873853403886,Actual,
2018-11-07,171.76696184765245,Actual,
2018-11-08,172.1604472330742,Actual,
2018-11-09,173.05564045310194,Actual,
2018-11-12,173.6908122547839,Actual,
2018-11-13,174.74036497010326,Actual,
2018-11-14,174.20512975854268,Actual,
2018-11-15,175.522523824177,Actual,
2018-11-16,175.7201234288694,Actual,
2018-11-19,177.79538430149466,Actual,
2018-11-20,177.10619648340509,Actual,
2018-11-21,178.84216028657033,Actual,
2018-11-22,179.04007107003298,Actual,
2018-11-23,178.38865306641856,Actual,
2018-11-26,177.90476723236424,Actual,
2018-11-27,177.5844199241699,Actual,
2018-11-28,178.0085858705718,Actual,
2018-11-29,178.5314213586073,Actual,
2018-11-30,177.95772135466873,Actual,
2018-12-03,177.93336676240776,Actual,
2018-12-04,180.0756371210196,Actual,
2018-12-05,181.80318029112033,Actual,
2018-12-06,182.23950396079437,Actual,
2018-12-07,182.27750743896257,Actual,
2018-12-10,182.39753876568082,Actual,
2018-12-11,183.01105673841124,Actual,
2018-12-12,181.98826417321283,Actual,
2018-12-13,181.7308876357895,Actual,
2018-12-14,180.0623035619119,Actual,
2018-12-17,180.4615266845172,Actual,
2018-12-18,181.10872262421992,Actual,
2018-12-19,180.62553616192054,Actual,
2018-12-20,182.19952292521057,Actual,
2018-12-21,180.97375726220824,Actual,
2018-12-24,179.50938238199842,Actual,
2018-12-25,179.7338342005584,Actual,
2018-12-26,180.78093250317056,Actual,
2018-12-27,182.46486019462841,Actual,
2018-12-28,182.00597593175948,Actual,
2018-12-31,183.08465676519077,Actual,
2019-01-01,183.04614829569005,Actual,
2019-01-02,182.87352099574923,Actual,
2019-01-03,183.7571809332359,Actual,
2019-01-04,184.40950381164933,Actual,
2019-01-07,182.8331116546651,Actual,
2019-01-08,184.30965200439098,Actual,
2019-01-09,185.68974335853844,Actual,
2019-01-10,185.06418065702888,Actual,
2019-01-11,185.45998419046632,Actual,
2019-01-14,185.95401437674906,Actual,
2019-01-15,186.21468814257295,Actual,
2019-01-16,185.66438298872754,Actual,
2019-01-17,184.99275962078949,Actual,
2019-01-18,184.96720554979802,Actual,
2019-01-21,186.1399345690574,Actual,
2019-01-22,186.68353472365183,Actual,
2019-01-23,186.3129203915657,Actual,
2019-01-24,187.08461910221405,Actual,
2019-01-25,184.23607648158398,Actual,
2019-01-28,185.3848421819561,Actual,
2019-01-29,183.64512840317798,Actual,
2019-01-30,183.28268746177486,Actual,
2019-01-31,182.16301756714873,Actual,
2019-02-01,180.8683360914278,Actual,
2019-02-04,182.02916287880635,Actual,
2019-02-05,181.56146167749444,Actual,
2019-02-06,181.90796555922515,Actual,
2019-02-07,181.86104498034598,Actual,
2019-02-08,182.3380858075691,Actual,
2019-02-11,182.41490769862935,Actual,
2019-02-12,181.13191547444077,Actual,
2019-02-13,182.12818229388793,Actual,
2019-02-14,181.63442571072662,Actual,
2019-02-15,180.07784381206687,Actual,
2019-02-18,179.64972865110096,Actual,
2019-02-19,181.15048844173526,Actual,
2019-02-20,182.00071018384875,Actual,
2019-02-21,181.65205804944088,Actual,
2019-02-22,181.30280034512248,Actual,
2019-02-25,180.9811652939051,Actual,
2019-02-26,183.05791327746593,Actual,
2019-02-27,183.43984872969747,Actual,
2019-02-28,183.86989037688855,Actual,
2019-03-01,184.90017383092038,Actual,
2019-03-04,185.1389629899469,Actual,
2019-03-05,184.8799208441262,Actual,
2019-03-06,184.6835709950412,Actual,
2019-03-07,184.61196973562716,Actual,
2019-03-08,184.5747474991173,Actual,
2019-03-11,185.3023770427543,Actual,
2019-03-12,185.3543229285616,Actual,
2019-03-13,186.08696300577716,Actual,
2019-03-14,186.00624642566856,Actual,
2019-03-15,186.08488161598467,Actual,
2019-03-18,184.08668093145258,Actual,
2019-03-19,185.00300860615505,Actual,
2019-03-20,185.34949708205303,Actual,
2019-03-21,186.34750719191268,Actual,
2019-03-22,183.451251813719,Actual,
2019-03-25,185.53962651849972,Actual,
2019-03-26,185.40003689034455,Actual,
2019-03-27,186.50821970708208,Actual,
2019-03-28,185.46831377995653,Actual,
2019-03-29,186.0810876850191,Actual,
2019-04-01,185.02767212184546,Actual,
2019-04-02,184.40390316114963,Actual,
2019-04-03,186.31793451501642,Actual,
2019-04-04,186.12725211425308,Actual,
2019-04-05,186.3446849874328,Actual,
2019-04-08,187.21475271812156,Actual,
2019-04-09,187.71043460609417,Actual,
2019-04-10,187.86085351123774,Actual,
2019-04-11,188.22581451370397,Actual,
2019-04-12,190.62923009894223,Actual,
2019-04-15,190.57161130190866,Actual,
2019-04-16,190.77271034862363,Actual,
2019-04-17,191.82336474463125,Actual,
2019-04-18,192.9288906775892,Actual,
2019-04-19,194.11592098314958,Actual,
2019-04-22,194.7546512051788,Actual,
2019-04-23,193.61164629244828,Actual,
2019-04-24,195.2450778247494,Actual,
2019-04-25,194.0987324317307,Actual,
2019-04-26,194.40136789696973,Actual,
2019-04-29,193.64709204695038,Actual,
2019-04-30,193.5829537003574,Actual,
2019-05-01,193.91171611066085,Actual,
2019-05-02,194.23307332611114,Actual,
2019-05-03,194.65499408034643,Actual,
2019-05-06,196.26870534940508,Actual,
2019-05-07,196.72223965091905,Actual,
2019-05-08,196.47808301562839,Actual,
2019-05-09,197.44217018391674,Actual,
2019-05-10,198.6316406728414,Actual,
2019-05-13,197.4040328577044,Actual,
2019-05-14,198.00143292755428,Actual,
2019-05-15,198.70260566986516,Actual,
2019-05-16,198.40504216650518,Actual,
2019-05-17,199.7807489798168,Actual,
2019-05-20,199.63069339278428,Actual,
2019-05-21,199.7562698462558,Actual,
2019-05-22,199.58319802197195,Actual,
2019-05-23,199.59877706955342,Actual,
2019-05-24,198.5025019826582,Actual,
2019-05-27,197.06245110006392,Actual,
2019-05-28,198.6569561632889,Actual,
2019-05-29,197.80999481497057,Actual,
2019-05-30,196.81860246551426,Actual,
2019-05-31,194.66521235191055,Actual,
2019-06-03,194.02625060422105,Actual,
2019-06-04,192.70316081081353,Actual,
2019-06-05,194.34517597094992,Actual,
2019-06-06,195.35499306029254,Actual,
2019-06-07,194.66684271511483,Actual,
2019-06-10,196.91927852045913,Actual,
2019-06-11,197.9010440074507,Actual,
2019-06-12,197.5762126239421,Actual,
2019-06-13,195.07680690906852,Actual,
2019-06-14,197.36774948165927,Actual,
2019-06-17,195.97817701489566,Actual,
2019-06-18,194.33277826793878,Actual,
2019-06-19,195.35534869994842,Actual,
2019-06-20,197.7951011062877,Actual,
2019-06-21,199.1793739247982,Actual,
2019-06-24,199.74328304485056,Actual,
2019-06-25,200.33803738651585,Actual,
2019-06-26,201.19145294529616,Actual,
2019-06-27,201.95038153508293,Actual,
2019-06-28,202.2315729590523,Actual,
2019-07-01,202.33577406300418,Actual,
2019-07-02,202.27318093510465,Actual,
2019-07-03,201.51921634623795,Actual,
2019-07-04,201.23854126937118,Actual,
2019-07-05,199.5455844551758,Actual,
2019-07-08,199.44724482838106,Actual,
2019-07-09,198.45865372123015,Actual,
2019-07-10,197.35506440401437,Actual,
2019-07-11,197.53495855516786,Actual,
2019-07-12,198.92696084151245,Actual,
2019-07-15,199.84527744751477,Actual,
2019-07-16,198.27477684389157,Actual,
2019-07-17,197.28514870732124,Actual,
2019-07-18,198.22591989530946,Actual,
2019-07-19,197.24343250177117,Actual,
2019-07-22,197.01879935177413,Actual,
2019-07-23,197.5688514507987,Actual,
2019-07-24,196.60050699593506,Actual,
2019-07-25,196.705882502081,Actual,
2019-07-26,195.37185700716282,Actual,
2019-07-29,194.7704893632116,Actual,
2019-07-30,195.09027129735415,Actual,
2019-07-31,193.49727756382248,Actual,
2019-08-01,193.93775230178287,Actual,
2019-08-02,193.91811450285618,Actual,
2019-08-05,194.47060445727334,Actual,
2019-08-06,194.694518591338,Actual,
2019-08-07,196.05865902131185,Actual,
2019-08-08,196.18388352395976,Actual,
2019-08-09,195.7544779828345,Actual,
2019-08-12,195.8767754858668,Actual,
2019-08-13,196.42007351490318,Actual,
2019-08-14,196.46893358522888,Actual,
2019-08-15,196.50952527643275,Actual,
2019-08-16,195.807533588626,Actual,
2019-08-19,195.14463267107504,Actual,
2019-08-20,193.74202739927534,Actual,
2019-08-21,195.4916041424623,Actual,
2019-08-22,194.247740907071,Actual,
2019-08-23,193.5548357092751,Actual,
2019-08-26,192.8364284437059,Actual,
2019-08-27,193.73135282065033,Actual,
2019-08-28,193.4364031423583,Actual,
2019-08-29,194.68414521503206,Actual,
2019-08-30,194.0106545907882,Actual,
2019-09-02,194.289648753012,Actual,
2019-09-03,193.45430169975222,Actual,
2019-09-04,195.5994508275256,Actual,
2019-09-05,194.4118524084961,Actual,
2019-09-06,194.72167311872312,Actual,
2019-09-09,195.3554499996552,Actual,
2019-09-10,195.76924909710672,Actual,
2019-09-11,195.583961438229,Actual,
2019-09-12,195.4541407384956,Actual,
2019-09-13,195.4979522104747,Actual,
2019-09-16,195.3509502088462,Actual,
2019-09-17,196.3148293256411,Actual,
2019-09-18,198.52535232723247,Actual,
2019-09-19,197.96786054222463,Actual,
2019-09-20,196.59805756264555,Actual,
2019-09-23,196.5097755142943,Actual,
2019-09-24,199.0894848519486,Actual,
2019-09-25,198.2858102839789,Actual,
2019-09-26,199.92492708942297,Actual,
2019-09-27,201.6026279034994,Actual,
2019-09-30,201.04903966179143,Actual,
2019-10-01,201.6180227409767,Actual,
2019-10-02,203.24641936410524,Actual,
2019-10-03,202.86729162311775,Actual,
2019-10-04,202.6637112630154,Actual,
2019-10-07,202.0820303490667,Actual,
2019-10-08,201.06727361837386,Actual,
2019-10-09,200.41799607330785,Actual,
2019-10-10,199.1940558065456,Actual,
2019-10-11,199.22813927480482,Actual,
2019-10-14,198.4581660437462,Actual,
2019-10-15,198.69195195553692,Actual,
2019-10-16,197.1360563093333,Actual,
2019-10-17,197.46693654154774,Actual,
2019-10-18,198.3004655031567,Actual,
2019-10-21,196.30672986058522,Actual,
2019-10-22,196.6807864304328,Actual,
2019-10-23,197.9084554229061,Actual,
2019-10-24,196.6988144042149,Actual,
2019-10-25,198.37138679105257,Actual,
2019-10-28,198.79040580041863,Actual,
2019-10-29,198.0853939446602,Actual,
2019-10-30,198.0296248670025,Actual,
2019-10-31,198.58795177952425,Actual,
2019-11-01,198.66395717093664,Actual,
2019-11-04,199.202713163383,Actual,
2019-11-05,198.28203957030365,Actual,
2019-11-06,198.45140039433971,Actual,
2019-11-07,197.03768589743476,Actual,
2019-11-08,196.92645983608605,Actual,
2019-11-11,196.02255219462126,Actual,
2019-11-12,195.28702225203148,Actual,
2019-11-13,196.52311542724192,Actual,
2019-11-14,197.6144255478362,Actual,
2019-11-15,198.22356366874337,Actual,
2019-11-18,197.13125090407078,Actual,
2019-11-19,196.814842454376,Actual,
2019-11-20,198.02794015435518,Actual,
2019-11-21,198.16965706799508,Actual,
2019-11-22,200.48898660797676,Actual,
2019-11-25,200.88230444737113,Actual,
2019-11-26,201.07435356386117,Actual,
2019-11-27,200.76523709965866,Actual,
2019-11-28,200.89877800444094,Actual,
2019-11-29,200.7463081680604,Actual,
2019-12-02,201.45441684474898,Actual,
2019-12-03,202.41111916154358,Actual,
2019-12-04,201.62512970103563,Actual,
2019-12-05,200.29389674747785,Actual,
2019-12-06,198.45769137437455,Actual,
2019-12-09,198.96568270128708,Actual,
2019-12-10,197.86231609511321,Actual,
2019-12-11,195.70942550216074,Actual,
2019-12-12,196.0980041066917,Actual,
2019-12-13,198.59100362412448,Actual,
2019-12-16,198.5849327125846,Actual,
2019-12-17,199.42342348703625,Actual,
2019-12-18,199.5052528455838,Actual,
2019-12-19,199.40636319239266,Actual,
2019-12-20,200.32543967538044,Actual,
2019-12-23,200.03516513119177,Actual,
2019-12-24,200.3025574452637,Actual,
2019-12-25,200.62425525145972,Actual,
2019-12-26,199.95616479781665,Actual,
2019-12-27,200.94820714735317,Actual,
2019-12-30,200.7732473906578,Actual,
2019-12-31,200.01750223116494,Actual,
2020-01-01,200.55401207473534,Actual,
2020-01-02,199.6555440929443,Actual,
2020-01-03,199.68372525031342,Actual,
2020-01-06,199.67460625366922,Actual,
2020-01-07,200.7605018195008,Actual,
2020-01-08,201.23520005238075,Actual,
2020-01-09,201.2101730936356,Actual,
2020-01-10,202.0279393928359,Actual,
2020-01-13,203.4181469418532,Actual,
2020-01-14,203.97595724820508,Actual,
2020-01-15,203.98630986804844,Actual,
2020-01-16,202.6744736356983,Actual,
2020-01-17,201.6093599726229,Actual,
2020-01-20,201.30413526826825,Actual,
2020-01-21,200.69462306610896,Actual,
2020-01-22,200.50765176312353,Actual,
2020-01-23,200.56430168802063,Actual,
2020-01-24,201.09399444237735,Actual,
2020-01-27,201.02349566431826,Actual,
2020-01-28,201.50999730814448,Actual,
2020-01-29,201.5744717229546,Actual,
2020-01-30,199.59900515660073,Actual,
2020-01-31,198.65966976278196,Actual,
2020-02-03,198.51558220706033,Actual,
2020-02-04,197.30588746421924,Actual,
2020-02-05,197.90581619421545,Actual,
2020-02-06,199.43656702655915,Actual,
2020-02-07,200.65532887825646,Actual,
2020-02-10,200.44188600732625,Actual,
2020-02-11,201.9326121441762,Actual,
2020-02-12,202.0812796013783,Actual,
2020-02-13,201.74419363026027,Actual,
2020-02-14,201.13079096671933,Actual,
2020-02-17,200.8283212802312,Actual,
2020-02-18,200.44014446168998,Actual,
2020-02-19,200.61056068406546,Actual,
2020-02-20,200.77113466511534,Actual,
2020-02-21,200.77418068526873,Actual,
2020-02-24,201.2111188550151,Actual,
2020-02-25,202.40176512980145,Actual,
2020-02-26,203.35131926524275,Actual,
2020-02-27,201.86642129679285,Actual,
2020-02-28,199.3125001618909,Actual,
2020-03-02,200.24682007313015,Actual,
2020-03-03,198.87994137471475,Actual,
2020-03-04,198.65517597282206,Actual,
2020-03-05,197.4850629467627,Actual,
2020-03-06,195.68308250918267,Actual,
2020-03-09,196.22454523738747,Actual,
2020-03-10,196.98370039769011,Actual,
2020-03-11,196.40718999696338,Actual,
2020-03-12,193.8161477048185,Actual,
2020-03-13,193.269903256566,Actual,
2020-03-16,193.66170726196856,Actual,
2020-03-17,192.1827956931944,Actual,
2020-03-18,192.36615561297359,Actual,
2020-03-19,192.35084576380058,Actual,
2020-03-20,192.93013726340166,Actual,
2020-03-23,193.04971763181584,Actual,
2020-03-24,192.0766486909343,Actual,
2020-03-25,193.27322019259879,Actual,
2020-03-26,193.1146906195718,Actual,
2020-03-27,193.08738608006186,Actual,
2020-03-30,192.15411812098867,Actual,
2020-03-31,191.71083586979717,Actual,
2020-04-01,190.82603315577026,Actual,
2020-04-02,190.65308709584684,Actual,
2020-04-03,192.36479557598918,Actual,
2020-04-06,190.9928944330578,Actual,
2020-04-07,189.37933303518108,Actual,
2020-04-08,190.8505033626747,Actual,
2020-04-09,190.64117968552281,Actual,
2020-04-10,189.9721069468629,Actual,
2020-04-13,191.01201163425898,Actual,
2020-04-14,190.4063960945221,Actual,
2020-04-15,192.23240580806905,Actual,
2020-04-16,192.91033167940833,Actual,
2020-04-17,192.4224202712626,Actual,
2020-04-20,194.57972848452812,Actual,
2020-04-21,193.97401356152477,Actual,
2020-04-22,194.7161089335341,Actual,
2020-04-23,195.01540151394056,Actual,
2020-04-24,196.31714280333938,Actual,
2020-04-27,197.87865400006623,Actual,
2020-04-28,197.910658149132,Actual,
2020-04-29,197.15724027878582,Actual,
2020-04-30,197.61721242172493,Actual,
2020-05-01,196.9394970519728,Actual,
2020-05-04,198.95288429949943,Actual,
2020-05-05,199.0894196305822,Actual,
2020-05-06,198.72409807927008,Actual,
2020-05-07,198.90877838513498,Actual,
2020-05-08,197.5616520956053,Actual,
2020-05-11,196.59003805709463,Actual,
2020-05-12,197.79045196503907,Actual,
